Over,Batter Runs,Cumulative Runs,Extra_Runs,Total_Runs,Bowler_ID,Striker_ID,Venue_ID,Team_ID
2.2,0,15,0,0,118,202,1,8
2.3,1,16,0,1,118,202,1,8
2.4,0,16,0,0,118,125,1,8
2.5,0,16,0,0,118,125,1,8
2.6,0,16,0,0,118,212,1,8
3.1,0,16,0,0,13,202,1,8
3.2,1,17,0,1,13,202,1,8
3.3,0,17,0,0,13,212,1,8
3.4,1,18,0,1,13,212,1,8
3.5,2,20,0,2,13,202,1,8
3.6,2,22,0,2,13,202,1,8
4.1,0,22,0,0,118,212,1,8
4.2,0,22,0,0,118,203,1,8
4.3,0,22,0,0,118,203,1,8
4.4,0,22,0,0,118,203,1,8
4.5,1,23,0,1,118,203,1,8
4.6,0,23,0,0,118,202,1,8
5.1,1,24,0,1,13,203,1,8
5.2,0,24,0,0,13,172,1,8
5.3,0,24,0,0,13,172,1,8
5.4,0,24,0,0,13,172,1,8
5.5,0,24,0,0,13,172,1,8
5.6,4,28,0,4,13,172,1,8
6.1,0,28,0,0,118,203,1,8
6.2,0,28,0,0,118,203,1,8
6.3,0,28,0,0,118,203,1,8
6.4,4,32,0,4,118,203,1,8
6.5,0,32,0,0,118,203,1,8
6.6,0,32,0,0,118,203,1,8
7.1,1,33,0,1,123,172,1,8
7.2,0,33,0,0,123,203,1,8
7.3,1,34,0,1,123,203,1,8
7.4,0,34,0,0,123,172,1,8
7.5,6,40,0,6,123,172,1,8
7.6,0,40,0,0,123,172,1,8
8.1,1,41,0,1,66,203,1,8
8.2,1,42,0,1,66,172,1,8
8.3,0,43,1,1,66,203,1,8
8.4,0,43,0,0,66,203,1,8
8.5,0,43,0,0,66,203,1,8
8.6,0,43,0,0,66,203,1,8
8.7,1,44,0,1,66,203,1,8
9.1,0,44,0,0,123,203,1,8
9.2,1,45,0,1,123,203,1,8
9.3,0,45,0,0,123,172,1,8
9.4,1,46,0,1,123,172,1,8
9.5,0,47,1,1,123,203,1,8
9.6,6,53,0,6,123,203,1,8
9.7,1,54,0,1,123,203,1,8
10.1,1,55,0,1,66,203,1,8
10.2,0,55,0,0,66,172,1,8
10.3,0,55,0,0,66,172,1,8
10.4,0,55,0,0,66,172,1,8
10.5,2,57,0,2,66,172,1,8
10.6,1,58,0,1,66,172,1,8
11.1,0,58,0,0,123,172,1,8
11.2,0,58,0,0,123,172,1,8
11.3,0,59,1,1,123,172,1,8
11.4,1,60,0,1,123,203,1,8
11.5,0,60,0,0,123,172,1,8
11.6,1,61,0,1,123,172,1,8
12.1,1,62,0,1,66,172,1,8
12.2,4,66,0,4,66,203,1,8
12.3,1,67,0,1,66,203,1,8
12.4,0,67,0,0,66,172,1,8
12.5,0,67,0,0,66,172,1,8
12.6,1,68,0,1,66,172,1,8
13.1,1,69,0,1,122,172,1,8
13.2,1,70,0,1,122,203,1,8
13.3,1,71,0,1,122,172,1,8
13.4,2,73,0,2,122,203,1,8
13.5,0,73,0,0,122,203,1,8
13.6,0,73,0,0,122,203,1,8
14.1,0,73,0,0,66,172,1,8
14.2,0,73,0,0,66,172,1,8
14.3,2,75,0,2,66,172,1,8
14.4,1,76,0,1,66,172,1,8
14.5,0,76,0,0,66,32,1,8
14.6,0,77,1,1,66,32,1,8
14.7,1,78,0,1,66,32,1,8
15.1,1,79,0,1,122,32,1,8
15.2,4,83,0,4,122,172,1,8
15.3,0,83,0,0,122,172,1,8
15.4,6,89,0,6,122,172,1,8
15.5,1,90,0,1,122,172,1,8
15.6,1,91,0,1,122,32,1,8
16.1,4,95,0,4,13,32,1,8
16.2,1,96,0,1,13,32,1,8
16.3,4,100,0,4,13,172,1,8
16.4,1,101,0,1,13,172,1,8
16.5,2,103,0,2,13,32,1,8
16.6,4,107,0,4,13,32,1,8
17.1,2,109,0,2,122,172,1,8
17.2,6,115,0,6,122,172,1,8
17.3,2,117,0,2,122,172,1,8
17.4,1,118,0,1,122,172,1,8
17.5,1,119,0,1,122,32,1,8
17.6,0,119,0,0,122,172,1,8
18.1,6,125,0,6,123,32,1,8
18.2,1,126,0,1,123,32,1,8
18.3,0,126,0,0,123,172,1,8
18.4,0,126,0,0,123,154,1,8
18.5,0,126,0,0,123,154,1,8
18.6,1,127,0,1,123,154,1,8
19.1,1,128,0,1,122,154,1,8
19.2,1,129,0,1,122,32,1,8
19.3,0,129,0,0,122,154,1,8
19.4,1,130,0,1,122,154,1,8
19.5,0,130,0,0,122,32,1,8
19.6,0,130,0,0,122,80,1,8
0.1,0,0,0,0,40,201,1,9
0.2,0,0,0,0,40,201,1,9
0.3,0,0,0,0,40,201,1,9
0.4,0,0,0,0,40,201,1,9
0.5,0,0,0,0,40,201,1,9
0.6,0,0,0,0,40,201,1,9
1.1,0,0,0,0,153,170,1,9
1.2,0,0,0,0,153,170,1,9
1.3,0,0,0,0,153,170,1,9
1.4,0,0,0,0,153,170,1,9
1.5,2,2,0,2,153,170,1,9
1.6,4,6,0,4,153,170,1,9
2.1,0,6,0,0,40,251,1,9
2.2,4,10,0,4,40,251,1,9
2.3,0,10,0,0,40,251,1,9
2.4,4,14,0,4,40,251,1,9
2.5,4,18,0,4,40,251,1,9
2.6,0,18,0,0,40,251,1,9
3.1,0,18,0,0,154,170,1,9
3.2,0,18,0,0,154,95,1,9
3.3,0,18,0,0,154,95,1,9
3.4,0,19,1,1,154,95,1,9
3.5,0,19,0,0,154,95,1,9
3.6,0,19,0,0,154,95,1,9
3.7,2,21,0,2,154,95,1,9
4.1,0,21,0,0,153,251,1,9
4.2,1,22,0,1,153,251,1,9
4.3,4,26,0,4,153,95,1,9
4.4,0,26,0,0,153,95,1,9
4.5,0,26,0,0,153,95,1,9
4.6,0,26,0,0,153,95,1,9
5.1,0,26,0,0,154,251,1,9
5.2,0,26,0,0,154,251,1,9
5.3,4,30,0,4,154,251,1,9
5.4,0,30,0,0,154,251,1,9
5.5,1,31,0,1,154,251,1,9
5.6,0,31,0,0,154,230,1,9
6.1,0,31,0,0,80,251,1,9
6.2,1,32,0,1,80,251,1,9
6.3,0,32,0,0,80,230,1,9
6.4,0,32,0,0,80,230,1,9
6.5,0,32,0,0,80,231,1,9
6.6,1,33,0,1,80,231,1,9
7.1,0,33,0,0,203,231,1,9
7.2,1,34,0,1,203,231,1,9
7.3,1,35,0,1,203,251,1,9
7.4,0,35,0,0,203,231,1,9
7.5,0,35,0,0,203,231,1,9
7.6,0,35,0,0,203,231,1,9
8.1,1,36,0,1,80,251,1,9
8.2,0,36,0,0,80,231,1,9
8.3,1,37,0,1,80,231,1,9
8.4,1,38,0,1,80,251,1,9
8.5,0,38,0,0,80,231,1,9
8.6,1,39,0,1,80,231,1,9
9.1,6,45,0,6,203,231,1,9
9.2,0,45,0,0,203,231,1,9
9.3,0,46,1,1,203,231,1,9
9.4,1,47,0,1,203,231,1,9
9.5,2,49,0,2,203,251,1,9
9.6,0,49,0,0,203,251,1,9
9.7,0,49,0,0,203,251,1,9
10.1,1,50,0,1,153,231,1,9
10.2,0,50,0,0,153,251,1,9
10.3,1,51,0,1,153,251,1,9
10.4,0,53,2,2,153,231,1,9
10.5,1,54,0,1,153,251,1,9
10.6,0,54,0,0,153,231,1,9
10.7,1,55,0,1,153,231,1,9
11.1,1,56,0,1,80,231,1,9
11.2,0,56,0,0,80,251,1,9
11.3,1,57,0,1,80,251,1,9
11.4,1,58,0,1,80,231,1,9
11.5,0,58,0,0,80,251,1,9
11.6,1,59,0,1,80,251,1,9
12.1,1,60,0,1,203,251,1,9
12.2,1,61,0,1,203,231,1,9
12.3,0,61,0,0,203,251,1,9
12.4,1,62,0,1,203,251,1,9
12.5,1,63,0,1,203,231,1,9
12.6,0,63,0,0,203,251,1,9
13.1,1,64,0,1,40,231,1,9
13.2,1,65,0,1,40,251,1,9
13.3,0,65,0,0,40,231,1,9
13.4,1,66,0,1,40,231,1,9
13.5,4,70,0,4,40,251,1,9
13.6,1,71,0,1,40,251,1,9
14.1,0,71,0,0,203,251,1,9
14.2,4,75,0,4,203,251,1,9
14.3,1,76,0,1,203,251,1,9
14.4,1,77,0,1,203,231,1,9
14.5,1,78,0,1,203,251,1,9
14.6,1,79,0,1,203,231,1,9
15.1,0,80,1,1,154,231,1,9
15.2,1,81,0,1,154,231,1,9
15.3,4,85,0,4,154,251,1,9
15.4,0,85,0,0,154,251,1,9
15.5,1,86,0,1,154,251,1,9
15.6,1,87,0,1,154,231,1,9
15.7,2,89,0,2,154,251,1,9
16.1,1,90,0,1,80,231,1,9
16.2,1,91,0,1,80,251,1,9
16.3,0,91,0,0,80,231,1,9
16.4,1,92,0,1,80,231,1,9
16.5,1,93,0,1,80,251,1,9
16.6,1,94,0,1,80,231,1,9
17.1,0,94,0,0,40,231,1,9
17.2,1,95,0,1,40,155,1,9
17.3,0,95,0,0,40,251,1,9
17.4,1,96,0,1,40,251,1,9
17.5,1,97,0,1,40,155,1,9
17.6,1,98,0,1,40,251,1,9
18.1,0,98,0,0,154,251,1,9
18.2,2,100,0,2,154,251,1,9
18.3,1,101,0,1,154,251,1,9
18.4,6,107,0,6,154,155,1,9
18.5,6,113,0,6,154,155,1,9
18.6,6,119,0,6,154,155,1,9
19.1,2,121,0,2,153,251,1,9
19.2,1,122,0,1,153,251,1,9
19.3,0,122,0,0,153,155,1,9
19.4,0,122,0,0,153,155,1,9
19.5,2,124,0,2,153,123,1,9
19.6,1,125,0,1,153,123,1,9
0.1,0,0,0,0,55,110,9,6
0.2,0,0,0,0,55,110,9,6
0.3,0,0,0,0,55,9,9,6
0.4,0,1,1,1,55,9,9,6
0.5,0,1,0,0,55,9,9,6
0.6,0,1,0,0,55,9,9,6
0.7,0,1,0,0,55,9,9,6
1.1,0,1,0,0,81,257,9,6
1.2,0,1,0,0,81,257,9,6
1.3,0,1,0,0,81,257,9,6
1.4,0,1,0,0,81,257,9,6
1.5,0,1,0,0,81,257,9,6
1.6,1,2,0,1,81,257,9,6
2.1,1,3,0,1,55,257,9,6
2.2,2,5,0,2,55,9,9,6
2.3,4,9,0,4,55,9,9,6
2.4,4,13,0,4,55,9,9,6
2.5,4,17,0,4,55,9,9,6
2.6,0,18,1,1,55,9,9,6
2.7,0,18,0,0,55,9,9,6
3.1,1,19,0,1,116,257,9,6
3.2,0,19,0,0,116,9,9,6
3.3,0,19,0,0,116,9,9,6
3.4,1,20,0,1,116,30,9,6
3.5,0,20,0,0,116,257,9,6
3.6,1,21,0,1,116,257,9,6
4.1,0,21,0,0,81,257,9,6
4.2,0,21,0,0,81,234,9,6
4.3,0,21,0,0,81,234,9,6
4.4,0,21,0,0,81,234,9,6
4.5,6,27,0,6,81,234,9,6
4.6,0,27,0,0,81,234,9,6
5.1,0,27,0,0,93,30,9,6
5.2,6,33,0,6,93,128,9,6
5.3,0,33,0,0,93,128,9,6
5.4,1,34,0,1,93,128,9,6
5.5,0,34,0,0,93,234,9,6
5.6,0,34,0,0,93,234,9,6
6.1,1,35,0,1,86,128,9,6
6.2,1,36,0,1,86,234,9,6
6.3,1,37,0,1,86,128,9,6
6.4,1,38,0,1,86,234,9,6
6.5,0,38,0,0,86,128,9,6
6.6,0,38,0,0,86,128,9,6
7.1,0,38,0,0,93,234,9,6
7.2,1,39,0,1,93,234,9,6
7.3,0,39,0,0,93,183,9,6
7.4,1,40,0,1,93,183,9,6
7.5,0,40,0,0,93,234,9,6
7.6,0,40,0,0,93,234,9,6
8.1,6,46,0,6,86,183,9,6
8.2,4,50,0,4,86,183,9,6
8.3,1,51,0,1,86,183,9,6
8.4,1,52,0,1,86,234,9,6
8.5,0,52,0,0,86,183,9,6
8.6,1,53,0,1,86,183,9,6
9.1,1,54,0,1,93,183,9,6
9.2,1,55,0,1,93,234,9,6
9.3,1,56,0,1,93,183,9,6
9.4,1,57,0,1,93,234,9,6
9.5,6,63,0,6,93,183,9,6
9.6,0,63,0,0,93,183,9,6
10.1,0,63,0,0,86,234,9,6
10.2,1,64,0,1,86,234,9,6
10.3,1,65,0,1,86,183,9,6
10.4,0,65,0,0,86,234,9,6
10.5,0,65,0,0,86,189,9,6
10.6,0,65,0,0,86,189,9,6
11.1,1,66,0,1,25,183,9,6
11.2,1,67,0,1,25,174,9,6
11.3,1,68,0,1,25,189,9,6
11.4,1,69,0,1,25,174,9,6
11.5,0,69,0,0,25,189,9,6
11.6,0,69,0,0,25,189,9,6
12.1,0,69,0,0,86,174,9,6
12.2,0,69,0,0,86,174,9,6
12.3,0,69,0,0,86,174,9,6
12.4,0,69,0,0,86,174,9,6
12.5,0,69,0,0,86,174,9,6
12.6,1,70,0,1,86,174,9,6
13.1,0,70,0,0,25,174,9,6
13.2,0,70,0,0,25,174,9,6
13.3,1,71,0,1,25,174,9,6
13.4,1,72,0,1,25,189,9,6
13.5,1,73,0,1,25,174,9,6
13.6,1,74,0,1,25,189,9,6
14.1,1,75,0,1,217,189,9,6
14.2,1,76,0,1,217,174,9,6
14.3,0,76,0,0,217,189,9,6
14.4,1,77,0,1,217,189,9,6
14.5,0,77,0,0,217,133,9,6
14.6,1,78,0,1,217,133,9,6
15.1,1,79,0,1,93,133,9,6
15.2,0,79,0,0,93,174,9,6
15.3,0,79,0,0,93,174,9,6
15.4,0,79,0,0,93,174,9,6
15.5,0,79,0,0,93,174,9,6
15.6,0,79,0,0,93,174,9,6
16.1,0,80,1,1,55,133,9,6
16.2,4,84,0,4,55,174,9,6
16.3,0,84,0,0,55,174,9,6
16.4,1,85,0,1,55,174,9,6
16.5,0,86,1,1,55,133,9,6
16.6,0,86,0,0,55,133,9,6
16.7,0,87,1,1,55,133,9,6
16.8,0,87,0,0,55,133,9,6
17.1,1,88,0,1,25,174,9,6
17.2,0,89,1,1,25,133,9,6
17.3,1,90,0,1,25,174,9,6
17.4,4,94,0,4,25,133,9,6
17.5,1,95,0,1,25,133,9,6
17.6,1,96,0,1,25,174,9,6
18.1,1,97,0,1,81,174,9,6
18.2,2,99,0,2,81,133,9,6
18.3,4,103,0,4,81,133,9,6
18.4,0,103,0,0,81,133,9,6
18.5,0,103,0,0,81,19,9,6
18.6,0,104,1,1,81,19,9,6
18.7,0,104,0,0,81,19,9,6
19.1,0,104,0,0,25,174,9,6
19.2,0,104,0,0,25,174,9,6
19.3,4,108,0,4,25,174,9,6
19.4,0,108,0,0,25,174,9,6
19.5,0,108,0,0,25,174,9,6
0.1,4,4,0,4,9,139,9,10
0.2,0,4,0,0,9,139,9,10
0.3,0,4,0,0,9,139,9,10
0.4,0,4,0,0,9,139,9,10
0.5,1,5,0,1,9,139,9,10
0.6,0,5,0,0,9,140,9,10
1.1,1,6,0,1,234,139,9,10
1.2,2,8,0,2,234,140,9,10
1.3,2,10,0,2,234,140,9,10
1.4,1,11,0,1,234,140,9,10
1.5,1,12,0,1,234,139,9,10
1.6,4,16,0,4,234,140,9,10
2.1,1,17,0,1,9,139,9,10
2.2,0,17,0,0,9,140,9,10
2.3,0,17,0,0,9,140,9,10
2.4,1,18,0,1,9,140,9,10
2.5,1,19,0,1,9,139,9,10
2.6,1,20,0,1,9,140,9,10
3.1,0,20,0,0,133,140,9,10
3.2,0,20,0,0,133,140,9,10
3.3,6,26,0,6,133,140,9,10
3.4,1,27,0,1,133,140,9,10
3.5,4,31,0,4,133,139,9,10
3.6,1,32,0,1,133,139,9,10
4.1,1,33,0,1,9,139,9,10
4.2,1,34,0,1,9,140,9,10
4.3,1,35,0,1,9,139,9,10
4.4,0,35,0,0,9,140,9,10
4.5,1,36,0,1,9,140,9,10
4.6,1,37,0,1,9,139,9,10
5.1,0,37,0,0,189,139,9,10
5.2,0,37,0,0,189,139,9,10
5.3,1,38,0,1,189,139,9,10
5.4,1,39,0,1,189,140,9,10
5.5,2,41,0,2,189,139,9,10
5.6,1,42,0,1,189,139,9,10
6.1,1,43,0,1,174,139,9,10
6.2,1,44,0,1,174,140,9,10
6.3,1,45,0,1,174,139,9,10
6.4,1,46,0,1,174,140,9,10
6.5,1,47,0,1,174,139,9,10
6.6,2,49,0,2,174,140,9,10
7.1,0,50,1,1,49,139,9,10
7.2,0,50,0,0,49,139,9,10
7.3,0,50,0,0,49,139,9,10
7.4,0,50,0,0,49,139,9,10
7.5,0,51,1,1,49,139,9,10
7.6,4,55,0,4,49,139,9,10
7.7,1,56,0,1,49,139,9,10
7.8,0,56,0,0,49,140,9,10
8.1,1,57,0,1,189,139,9,10
8.2,1,58,0,1,189,140,9,10
8.3,1,59,0,1,189,139,9,10
8.4,2,61,0,2,189,140,9,10
8.5,1,62,0,1,189,140,9,10
8.6,0,62,0,0,189,139,9,10
9.1,1,63,0,1,183,140,9,10
9.2,0,63,0,0,183,186,9,10
9.3,1,64,0,1,183,186,9,10
9.4,0,64,0,0,183,140,9,10
9.5,1,65,0,1,183,140,9,10
9.6,0,65,0,0,183,186,9,10
10.1,1,66,0,1,189,140,9,10
10.2,0,66,0,0,189,186,9,10
10.3,2,68,0,2,189,186,9,10
10.4,0,68,0,0,189,186,9,10
10.5,2,70,0,2,189,186,9,10
10.6,1,71,0,1,189,186,9,10
11.1,1,72,0,1,183,186,9,10
11.2,1,73,0,1,183,140,9,10
11.3,2,75,0,2,183,186,9,10
11.4,0,75,0,0,183,186,9,10
11.5,0,75,0,0,183,116,9,10
11.6,3,78,0,3,183,116,9,10
12.1,1,79,0,1,189,116,9,10
12.2,1,80,0,1,189,140,9,10
12.3,0,80,0,0,189,116,9,10
12.4,0,80,0,0,189,116,9,10
12.5,1,81,0,1,189,165,9,10
12.6,1,82,0,1,189,140,9,10
13.1,1,83,0,1,9,140,9,10
13.2,1,84,0,1,9,165,9,10
13.3,1,85,0,1,9,140,9,10
13.4,0,85,0,0,9,165,9,10
13.5,2,87,0,2,9,165,9,10
13.6,2,89,0,2,9,165,9,10
14.1,1,90,0,1,174,140,9,10
14.2,0,90,0,0,174,165,9,10
14.3,0,90,0,0,174,165,9,10
14.4,1,91,0,1,174,272,9,10
14.5,1,92,0,1,174,140,9,10
14.6,0,92,0,0,174,272,9,10
15.1,1,93,0,1,133,140,9,10
15.2,0,93,0,0,133,272,9,10
15.3,4,97,0,4,133,272,9,10
15.4,0,97,0,0,133,272,9,10
15.5,1,98,0,1,133,272,9,10
15.6,1,99,0,1,133,140,9,10
16.1,1,100,0,1,174,140,9,10
16.2,6,106,0,6,174,272,9,10
16.3,1,107,0,1,174,272,9,10
16.4,2,109,0,2,174,140,9,10
16.5,0,109,0,0,174,140,9,10
16.6,1,110,0,1,174,217,9,10
17.1,1,111,0,1,133,217,9,10
17.2,1,112,0,1,133,272,9,10
17.3,1,113,0,1,133,217,9,10
17.4,1,114,0,1,133,272,9,10
17.5,0,114,0,0,133,217,9,10
17.6,1,115,0,1,133,93,9,10
18.1,0,115,0,0,49,93,9,10
18.2,1,116,0,1,49,93,9,10
18.3,1,117,0,1,49,272,9,10
18.4,0,117,0,0,49,93,9,10
18.5,1,118,0,1,49,93,9,10
18.6,2,120,0,2,49,86,9,10
19.1,1,121,0,1,133,93,9,10
19.2,0,121,0,0,133,86,9,10
19.3,0,121,0,0,133,55,9,10
19.4,0,121,0,0,133,81,9,10
19.5,1,122,0,1,133,81,9,10
19.6,4,126,0,4,133,93,9,10
0.1,0,1,1,1,16,199,0,5
0.2,0,1,0,0,16,199,0,5
0.3,4,5,0,4,16,199,0,5
0.4,0,5,0,0,16,199,0,5
0.5,0,5,0,0,16,199,0,5
0.6,0,6,1,1,16,199,0,5
0.7,0,6,0,0,16,199,0,5
0.8,1,7,0,1,16,199,0,5
1.1,0,8,1,1,90,199,0,5
1.2,0,8,0,0,90,35,0,5
1.3,0,8,0,0,90,35,0,5
1.4,4,12,0,4,90,35,0,5
1.5,4,16,0,4,90,35,0,5
1.6,0,16,0,0,90,35,0,5
2.1,4,20,0,4,16,199,0,5
2.2,0,20,0,0,16,199,0,5
2.3,4,24,0,4,16,199,0,5
2.4,1,25,0,1,16,199,0,5
2.5,0,25,0,0,16,35,0,5
2.6,4,29,0,4,16,35,0,5
3.1,1,30,0,1,181,199,0,5
3.2,0,30,0,0,181,35,0,5
3.3,1,31,0,1,181,35,0,5
3.4,0,31,0,0,181,199,0,5
3.5,1,32,0,1,181,199,0,5
3.6,0,32,0,0,181,35,0,5
4.1,0,32,0,0,103,199,0,5
4.2,1,33,0,1,103,199,0,5
4.3,0,33,0,0,103,35,0,5
4.4,1,34,0,1,103,35,0,5
4.5,6,40,0,6,103,199,0,5
4.6,1,41,0,1,103,199,0,5
5.1,1,42,0,1,181,199,0,5
5.2,4,46,0,4,181,35,0,5
5.3,4,50,0,4,181,35,0,5
5.4,1,51,0,1,181,35,0,5
5.5,0,52,1,1,181,199,0,5
5.6,4,56,0,4,181,199,0,5
5.7,1,57,0,1,181,199,0,5
6.1,1,58,0,1,103,199,0,5
6.2,1,59,0,1,103,35,0,5
6.3,1,60,0,1,103,199,0,5
6.4,0,60,0,0,103,35,0,5
6.5,1,61,0,1,103,35,0,5
6.6,1,62,0,1,103,199,0,5
7.1,0,62,0,0,73,199,0,5
7.2,1,63,0,1,73,199,0,5
7.3,4,67,0,4,73,35,0,5
7.4,0,67,0,0,73,35,0,5
7.5,0,67,0,0,73,35,0,5
7.6,0,67,0,0,73,35,0,5
8.1,1,68,0,1,103,199,0,5
8.2,6,74,0,6,103,35,0,5
8.3,1,75,0,1,103,35,0,5
8.4,0,75,0,0,103,199,0,5
8.5,0,75,0,0,103,199,0,5
8.6,2,77,0,2,103,199,0,5
9.1,4,81,0,4,73,35,0,5
9.2,4,85,0,4,73,35,0,5
9.3,1,86,0,1,73,35,0,5
9.4,0,86,0,0,73,199,0,5
9.5,2,88,0,2,73,109,0,5
9.6,2,90,0,2,73,109,0,5
10.1,1,91,0,1,90,35,0,5
10.2,0,91,0,0,90,109,0,5
10.3,0,91,0,0,90,109,0,5
10.4,1,92,0,1,90,109,0,5
10.5,1,93,0,1,90,35,0,5
10.6,1,94,0,1,90,109,0,5
11.1,6,100,0,6,73,109,0,5
11.2,1,101,0,1,73,109,0,5
11.3,4,105,0,4,73,35,0,5
11.4,1,106,0,1,73,35,0,5
11.5,1,107,0,1,73,109,0,5
11.6,0,107,0,0,73,35,0,5
12.1,6,113,0,6,90,109,0,5
12.2,1,114,0,1,90,109,0,5
12.3,1,115,0,1,90,35,0,5
12.4,0,115,0,0,90,109,0,5
12.5,0,116,1,1,90,109,0,5
12.6,1,117,0,1,90,109,0,5
12.7,4,121,0,4,90,35,0,5
13.1,4,125,0,4,16,109,0,5
13.2,0,126,1,1,16,109,0,5
13.3,1,127,0,1,16,109,0,5
13.4,1,128,0,1,16,35,0,5
13.5,1,129,0,1,16,109,0,5
13.6,1,130,0,1,16,35,0,5
13.7,0,130,0,0,16,109,0,5
14.1,4,134,0,4,24,35,0,5
14.2,2,136,0,2,24,35,0,5
14.3,1,137,0,1,24,35,0,5
14.4,4,141,0,4,24,37,0,5
14.5,1,142,0,1,24,37,0,5
14.6,4,146,0,4,24,35,0,5
15.1,0,146,0,0,181,37,0,5
15.2,4,150,0,4,181,37,0,5
15.3,1,151,0,1,181,37,0,5
15.4,4,155,0,4,181,35,0,5
15.5,0,156,1,1,181,35,0,5
15.6,0,156,0,0,181,35,0,5
15.7,2,158,0,2,181,35,0,5
16.1,0,158,0,0,103,37,0,5
16.2,2,160,0,2,103,188,0,5
16.3,1,161,0,1,103,188,0,5
16.4,0,161,0,0,103,35,0,5
16.5,4,165,0,4,103,35,0,5
16.6,4,169,0,4,103,35,0,5
17.1,2,171,0,2,16,188,0,5
17.2,2,173,0,2,16,188,0,5
17.3,0,173,0,0,16,188,0,5
17.4,2,175,0,2,16,188,0,5
17.5,1,176,0,1,16,188,0,5
17.6,1,177,0,1,16,35,0,5
18.1,1,178,0,1,90,35,0,5
18.2,1,179,0,1,90,188,0,5
18.3,1,180,0,1,90,35,0,5
18.4,1,181,0,1,90,188,0,5
18.5,0,181,0,0,90,35,0,5
18.6,4,185,0,4,90,35,0,5
19.1,0,185,0,0,181,188,0,5
19.2,0,185,0,0,181,4,0,5
19.3,1,186,0,1,181,4,0,5
19.4,0,187,1,1,181,35,0,5
19.5,1,188,0,1,181,35,0,5
19.6,6,194,0,6,181,4,0,5
19.7,6,200,0,6,181,4,0,5
0.1,0,1,1,1,11,21,4,7
0.2,0,1,0,0,11,21,4,7
0.3,1,2,0,1,11,21,4,7
0.4,4,6,0,4,11,42,4,7
0.5,0,7,1,1,11,42,4,7
0.6,1,8,0,1,11,21,4,7
0.7,4,12,0,4,11,42,4,7
1.1,1,13,0,1,77,21,4,7
1.2,0,13,0,0,77,42,4,7
1.3,0,13,0,0,77,42,4,7
1.4,0,13,0,0,77,42,4,7
1.5,1,14,0,1,77,42,4,7
1.6,0,14,0,0,77,21,4,7
2.1,1,15,0,1,11,42,4,7
2.2,2,17,0,2,11,57,4,7
2.3,4,21,0,4,11,57,4,7
2.4,4,25,0,4,11,57,4,7
2.5,4,29,0,4,11,57,4,7
2.6,0,29,0,0,11,57,4,7
3.1,1,30,0,1,77,42,4,7
3.2,0,31,1,1,77,57,4,7
3.3,1,32,0,1,77,57,4,7
3.4,1,33,0,1,77,42,4,7
3.5,1,34,0,1,77,57,4,7
3.6,1,35,0,1,77,42,4,7
3.7,1,36,0,1,77,57,4,7
4.1,1,37,0,1,10,57,4,7
4.2,0,38,1,1,10,42,4,7
4.3,1,39,0,1,10,42,4,7
4.4,1,40,0,1,10,57,4,7
4.5,1,41,0,1,10,42,4,7
4.6,0,41,0,0,10,57,4,7
4.7,6,47,0,6,10,57,4,7
5.1,4,51,0,4,77,42,4,7
5.2,1,52,0,1,77,42,4,7
5.3,0,52,0,0,77,57,4,7
5.4,4,56,0,4,77,57,4,7
5.5,1,57,0,1,77,57,4,7
5.6,1,58,0,1,77,42,4,7
6.1,1,59,0,1,10,42,4,7
6.2,0,59,0,0,10,57,4,7
6.3,1,60,0,1,10,57,4,7
6.4,0,60,0,0,10,42,4,7
6.5,1,61,0,1,10,42,4,7
6.6,1,62,0,1,10,57,4,7
7.1,1,63,0,1,254,57,4,7
7.2,1,64,0,1,254,42,4,7
7.3,6,70,0,6,254,57,4,7
7.4,1,71,0,1,254,57,4,7
7.5,0,71,0,0,254,42,4,7
7.6,4,75,0,4,254,42,4,7
8.1,1,76,0,1,10,57,4,7
8.2,0,76,0,0,10,42,4,7
8.3,6,82,0,6,10,160,4,7
8.4,1,83,0,1,10,160,4,7
8.5,1,84,0,1,10,57,4,7
8.6,0,84,0,0,10,160,4,7
9.1,1,85,0,1,180,57,4,7
9.2,0,85,0,0,180,160,4,7
9.3,4,89,0,4,180,160,4,7
9.4,4,93,0,4,180,160,4,7
9.5,4,97,0,4,180,160,4,7
9.6,1,98,0,1,180,160,4,7
10.1,1,99,0,1,10,160,4,7
10.2,1,100,0,1,10,57,4,7
10.3,1,101,0,1,10,160,4,7
10.4,0,101,0,0,10,57,4,7
10.5,0,101,0,0,10,71,4,7
10.6,0,101,0,0,10,71,4,7
11.1,0,101,0,0,254,160,4,7
11.2,1,102,0,1,254,160,4,7
11.3,1,103,0,1,254,71,4,7
11.4,0,103,0,0,254,160,4,7
11.5,0,103,0,0,254,160,4,7
11.6,1,104,0,1,254,160,4,7
12.1,6,110,0,6,235,160,4,7
12.2,4,114,0,4,235,160,4,7
12.3,4,118,0,4,235,160,4,7
12.4,4,123,1,5,235,160,4,7
12.5,1,124,0,1,235,160,4,7
12.6,0,124,0,0,235,71,4,7
12.7,0,124,0,0,235,71,4,7
13.1,4,128,0,4,254,160,4,7
13.2,1,129,0,1,254,160,4,7
13.3,4,133,0,4,254,71,4,7
13.4,1,134,0,1,254,71,4,7
13.5,0,135,1,1,254,160,4,7
13.6,6,141,0,6,254,71,4,7
14.1,2,143,0,2,180,160,4,7
