Index,Over,Runs_on_that_bowl,Bowler_ID,Striker_ID,Venue_ID,Team_ID,Strike_Rate,Runs_on_previous_ball,Avg_Extra_Runs_Last_5,Avg_Extra_Runs_Last_4,Avg_Extra_Runs_Last_3,Avg_Total_Runs_Last_3,Avg_Total_Runs_Last_4,Avg_Total_Runs_Last_5
25695,5.5,0,90,110,13,6,1.642857143,0,0.2,0.25,0.33,3.67,2.75,2.4
25696,5.6,1,90,110,13,6,1.642857143,0,0.2,0.25,0,1.33,2.75,2.2
25697,5.7,0,90,110,13,6,1.642857143,1,0.4,0.25,0.33,0.33,1.25,2.4
25698,5.8,0,90,234,13,6,1.153846154,0,0.2,0.25,0.33,0.33,0.25,1
25699,6.1,4,103,257,13,6,1.333333333,0,0.2,0.25,0.33,0.33,0.25,0.2
25700,6.2,1,103,257,13,6,1.333333333,4,0.2,0.25,0,1.33,1.25,1
25701,6.3,1,103,234,13,6,1.8,1,0.2,0,0,1.67,1.25,1.2
25702,6.4,1,103,257,13,6,1.333333333,1,0.2,0.25,0.33,2,1.5,1.2
25703,6.5,2,103,234,13,6,1.8,1,0.2,0.25,0.33,1,1.75,1.4
25704,6.6,0,103,234,13,6,1.8,2,0.2,0.25,0.33,1.33,1.25,1.8
25705,7.1,4,7,257,13,6,2.2,0,0.2,0.25,0,1,1,1
25706,7.2,2,7,257,13,6,2.2,4,0.2,0,0,2,1.75,1.6
25707,7.3,6,7,234,13,6,3.666666667,2,0.2,0.25,0.33,2,2,1.8
25708,7.4,4,7,234,13,6,3.666666667,6,0.2,0.25,0.33,4,3,2.8
25709,7.5,1,7,234,13,6,3.666666667,4,0.2,0.25,0.33,4,4,3.2
25710,7.6,1,7,257,13,6,2.2,1,0.2,0.25,0,3.67,3.25,3.4
25711,7.7,0,7,257,13,6,2.2,1,0.4,0.25,0.33,2,3,2.8
25712,7.8,6,7,257,13,6,2.2,0,0.2,0.25,0.33,0.67,1.5,2.4
25713,8.1,1,103,234,13,6,1.8,6,0.2,0.25,0.33,2.33,2,2.4
25714,8.2,1,103,257,13,6,1.333333333,1,0.2,0.25,0,2.33,2,1.8
25715,8.3,0,103,234,13,6,1.8,1,0.2,0,0,2.67,2,1.8
25716,8.4,0,103,234,13,6,1.8,0,0,0,0,0.67,2,1.6
25717,8.5,1,103,234,13,6,1.8,0,0,0,0,0.33,0.5,1.6
25718,8.6,1,103,257,13,6,1.333333333,1,0,0,0,0.33,0.5,0.6
25719,9.1,1,181,257,13,6,1.2,1,0,0,0,0.67,0.5,0.6
25720,9.2,4,181,234,13,6,2,1,0,0,0,1,0.75,0.6
25721,9.3,1,181,234,13,6,2,4,0,0,0,2,1.75,1.4
25722,9.4,6,181,257,13,6,1.2,1,0,0,0,2,1.75,1.6
25723,9.5,1,181,257,13,6,1.2,6,0,0,0,3.67,3,2.6
25724,9.6,4,181,234,13,6,2,1,0,0,0,2.67,3,2.6
25725,10.1,1,103,257,13,6,1.333333333,4,0,0,0,3.67,3,3.2
25726,10.2,0,103,234,13,6,1.8,1,0,0,0,2,3,2.6
25727,10.3,0,103,234,13,6,1.8,0,0,0,0,1.67,1.5,2.4
25728,10.4,4,103,234,13,6,1.8,0,0,0,0,0.33,1.25,1.2
25729,10.5,1,103,234,13,6,1.8,4,0,0,0,1.33,1.25,1.8
25730,10.6,2,103,257,13,6,1.333333333,1,0,0,0,1.67,1.25,1.2
25731,11.1,0,181,234,13,6,2,2,0,0,0,2.33,1.75,1.4
25732,11.2,2,181,234,13,6,2,0,0,0,0,1,1.75,1.4
25733,11.3,6,181,234,13,6,2,2,0,0,0,1.33,1.25,1.8
25734,11.4,1,181,234,13,6,2,6,0,0,0,2.67,2.5,2.2
25735,11.5,2,181,257,13,6,1.2,1,0,0,0,3,2.25,2.2
25736,11.6,0,181,257,13,6,1.2,2,0,0,0,3,2.75,2.2
25737,12.1,0,103,234,13,6,1.8,0,0,0,0,1,2.25,2.2
25738,12.2,6,103,234,13,6,1.8,0,0,0,0,0.67,0.75,1.8
25739,12.3,1,103,234,13,6,1.8,6,0,0,0,2,2,1.8
25740,12.4,1,103,257,13,6,1.333333333,1,0,0,0,2.33,1.75,1.8
25741,12.5,1,103,234,13,6,1.8,1,0,0,0,2.67,2,1.6
25742,12.6,0,103,257,13,6,1.333333333,1,0,0,0,1,2.25,1.8
25743,13.1,1,24,234,13,6,1,0,0,0,0,0.67,0.75,1.8
25744,13.2,6,24,257,13,6,3,1,0,0,0,0.67,0.75,0.8
25745,13.3,0,24,257,13,6,3,6,0,0,0,2.33,2,1.8
25746,13.4,4,24,128,13,6,4,0,0,0,0,2.33,1.75,1.6
25747,13.5,4,24,128,13,6,4,4,0,0,0,3.33,2.75,2.2
25748,13.6,4,24,128,13,6,4,4,0,0,0,2.67,3.5,3
25749,14.1,1,16,234,13,6,1.75,4,0,0,0,4,3,3.6
25750,14.2,1,16,128,13,6,2.153846154,1,0,0,0,3,3.25,2.6
25751,14.3,1,16,234,13,6,1.75,1,0,0,0,2,2.5,2.8
25752,14.4,4,16,128,13,6,2.153846154,1,0,0,0,1,1.75,2.2
25753,14.5,2,16,128,13,6,2.153846154,4,0,0,0,2,1.75,2.2
25754,14.6,0,16,128,13,6,2.153846154,2,0,0,0,2.33,2,1.8
25755,15.1,4,90,234,13,6,1.153846154,0,0,0,0,2,1.75,1.6
25756,15.2,1,90,234,13,6,1.153846154,4,0.8,1,1.33,2,2.5,2.2
25757,15.3,1,90,128,13,6,1.230769231,1,0.8,1,1.33,1.67,1.75,2.2
25758,15.4,6,90,234,13,6,1.153846154,1,0.8,1,1.33,2,1.5,1.6
25759,15.5,2,90,234,13,6,1.153846154,6,0.8,1,0,2.67,3,2.4
25760,15.6,1,90,128,13,6,1.230769231,2,1.2,0.5,0.67,3,2.5,2.8
25761,15.7,1,90,128,13,6,1.230769231,1,0.6,0.75,1,3,2.5,2.2
25762,15.8,0,90,234,13,6,1.153846154,1,0.6,0.75,1,1.33,2.5,2.2
25763,16.1,1,16,128,13,6,2.153846154,0,0.6,0.75,0.33,0.67,1,2
25764,16.2,4,16,234,13,6,1.75,1,0.6,0.25,0,0.67,0.75,1
25765,16.3,1,16,234,13,6,1.75,4,0.2,0,0,1.67,1.5,1.4
25766,16.4,2,16,128,13,6,2.153846154,1,0,0,0,2,1.5,1.4
25767,16.5,4,16,128,13,6,2.153846154,2,0,0,0,2.33,2,1.6
25768,16.6,4,16,128,13,6,2.153846154,4,0,0,0,2.33,2.75,2.4
25769,17.1,6,90,234,13,6,1.153846154,4,0,0,0,3.33,2.75,3
25770,17.2,1,90,234,13,6,1.153846154,6,0,0,0,4.67,4,3.4
25771,17.3,2,90,128,13,6,1.230769231,1,0,0,0,3.67,3.75,3.4
25772,17.4,4,90,128,13,6,1.230769231,2,0,0,0,3,3.25,3.4
25773,17.5,0,90,128,13,6,1.230769231,4,0,0,0,2.33,3.25,3.4
25774,17.6,6,90,128,13,6,1.230769231,0,0,0,0,2,1.75,2.6
25775,18.1,4,181,234,13,6,2,6,0,0,0,3.33,3,2.6
25776,18.2,0,181,234,13,6,2,4,0,0,0,3.33,3.5,3.2
25777,18.3,2,181,30,13,6,1.5,0,0,0,0,3.33,2.5,2.8
25778,18.4,0,181,30,13,6,1.5,2,0,0,0,2,3,2.4
25779,18.5,4,181,30,13,6,1.5,0,0,0,0,0.67,1.5,2.4
25780,18.6,0,181,30,13,6,1.5,4,0,0,0,2,1.5,2
25781,19.1,1,16,128,13,6,2.153846154,0,0,0,0,1.33,1.5,1.2
25782,19.2,4,16,30,13,6,2.5,1,0,0,0,1.67,1.25,1.4
25783,19.3,1,16,30,13,6,2.5,4,0,0,0,1.67,2.25,1.8
25784,19.4,0,16,128,13,6,2.153846154,1,0,0,0,2,1.5,2
25785,19.5,4,16,9,13,6,1.5,0,0,0,0,1.67,1.5,1.2
25786,19.6,1,16,9,13,6,1.5,4,0,0,0,1.67,2.25,2
25787,19.7,1,16,9,13,6,1.5,1,0.2,0.25,0.33,1.67,1.5,2
25788,0.1,0,234,261,13,4,0.333333333,1,0.2,0.25,0.33,2,1.5,1.4
25789,0.2,1,234,261,13,4,0.333333333,0,0.2,0.25,0.33,0.67,1.5,1.2
25790,0.3,1,234,2,13,4,0.5,1,0.2,0.25,0,0.67,0.75,1.4
25791,0.4,1,234,261,13,4,0.333333333,1,0.2,0,0,0.67,0.75,0.8
25792,0.5,0,234,2,13,4,0.5,1,0.2,0.25,0.33,1,0.75,0.8
25793,0.6,0,234,265,13,4,1.5,0,0.2,0.25,0.33,0.67,0.75,0.6
25794,1.1,0,110,261,13,4,0.666666667,0,0.2,0.25,0.33,0.33,0.5,0.6
25795,1.2,4,110,261,13,4,0.666666667,0,0.2,0.25,0,0,0.25,0.4
25796,1.3,0,110,261,13,4,0.666666667,4,0.2,0,0,1.33,1,1
25797,1.4,0,110,261,13,4,0.666666667,0,0,0,0,1.33,1,0.8
25798,1.5,0,110,261,13,4,0.666666667,0,0,0,0,1.33,1,0.8
25799,1.6,0,110,261,13,4,0.666666667,0,0,0,0,0,1,0.8
25800,2.1,0,257,261,13,4,0,0,0,0,0,0,0,0.8
25801,2.1,6,234,265,13,4,1.5,0,0,0,0,0,0,0
25802,2.2,0,234,265,13,4,1.5,6,0,0,0,2,1.5,1.2
25803,2.3,1,234,265,13,4,1.5,0,0,0,0,2,1.5,1.2
25804,2.4,1,234,265,13,4,1.5,1,0.2,0.25,0.33,2.33,1.75,1.4
25805,2.5,4,234,265,13,4,1.5,1,0.4,0.5,0.67,0.67,2,1.6
25806,2.6,1,234,265,13,4,1.5,4,0.4,0.5,0.67,2,1.5,2.4
25807,2.7,1,234,265,13,4,1.5,1,0.6,0.75,0.67,2,1.75,1.4
25808,2.8,4,234,265,13,4,1.5,1,0.8,0.75,0.67,2,1.75,1.6
25809,2.9,1,234,265,13,4,1.5,4,0.6,0.5,0.67,2,2.5,2.2
25810,3.1,1,133,265,13,4,0.666666667,1,0.4,0.5,0.33,2,1.75,2.2
25811,3.2,4,133,261,13,4,1.333333333,1,0.4,0.25,0,2,1.75,1.6
25812,3.3,0,133,261,13,4,1.333333333,4,0.2,0,0,2,2.5,2.2
25813,3.4,0,133,261,13,4,1.333333333,0,0,0,0,1.67,1.5,2
25814,3.5,0,133,73,13,4,1.166666667,0,0,0,0,1.33,1.25,1.2
25815,3.6,0,133,73,13,4,1.166666667,0,0,0,0,0,1,1
25816,4.1,2,256,265,13,4,2.5,0,0,0,0,0,0,0.8
25817,4.2,4,256,265,13,4,2.5,2,0,0,0,0.67,0.5,0.4
25818,4.3,1,256,265,13,4,2.5,4,0,0,0,2,1.5,1.2
25819,4.4,1,256,73,13,4,0.9,1,0,0,0,2.33,1.75,1.4
25820,4.5,4,256,265,13,4,2.5,1,0,0,0,2,2,1.6
25821,4.6,4,256,265,13,4,2.5,4,0,0,0,2,2.5,2.4
25822,5.1,2,133,73,13,4,1.166666667,4,0,0,0,3,2.5,2.8
25823,5.2,1,133,73,13,4,1.166666667,2,0,0,0,3.33,2.75,2.4
25824,5.3,0,133,265,13,4,0.666666667,1,0,0,0,2.33,2.75,2.4
25825,5.4,1,133,265,13,4,0.666666667,0,0,0,0,1,1.75,2.2
25826,5.5,2,133,73,13,4,1.166666667,1,0,0,0,0.67,1,1.6
25827,5.6,2,133,73,13,4,1.166666667,2,0,0,0,1,1,1.2
25828,6.1,2,174,265,13,4,2,2,0,0,0,1.67,1.25,1.2
25829,6.2,1,174,265,13,4,2,2,0,0,0,2,1.75,1.4
25830,6.3,1,174,73,13,4,1.75,1,0,0,0,1.67,1.75,1.6
25831,6.4,6,174,265,13,4,2,1,0,0,0,1.33,1.5,1.6
25832,6.5,1,174,265,13,4,2,6,0,0,0,2.67,2.5,2.4
25833,6.6,4,174,73,13,4,1.75,1,0,0,0,2.67,2.25,2.2
25834,7.1,0,189,265,13,4,0.428571429,4,0,0,0,3.67,3,2.6
25835,7.2,0,189,265,13,4,0.428571429,0,0,0,0,1.67,2.75,2.4
25836,7.3,1,189,265,13,4,0.428571429,0,0,0,0,1.33,1.25,2.2
25837,7.4,4,189,73,13,4,1.727272727,1,0,0,0,0.33,1.25,1.2
25838,7.5,0,189,73,13,4,1.727272727,4,0,0,0,1.67,1.25,1.8
25839,7.6,1,189,73,13,4,1.727272727,0,0,0,0,1.67,1.25,1
25840,8.1,1,174,73,13,4,1.75,1,0,0,0,1.67,1.5,1.2
25841,8.2,0,174,265,13,4,2,1,0,0,0,0.67,1.5,1.4
25842,8.3,4,174,265,13,4,2,0,0,0,0,0.67,0.5,1.2
25843,8.4,1,174,265,13,4,2,4,0,0,0,1.67,1.5,1.2
25844,8.5,1,174,73,13,4,1.75,1,0,0,0,1.67,1.5,1.4
25845,8.6,1,174,265,13,4,2,1,0,0,0,2,1.5,1.4
25846,9.1,1,49,265,13,4,2.142857143,1,0,0,0,1,1.75,1.4
25847,9.2,4,49,73,13,4,1,1,0,0,0,1,1,1.6
25848,9.3,0,49,73,13,4,1,4,0,0,0,2,1.75,1.6
25849,9.4,1,49,73,13,4,1,0,0,0,0,1.67,1.5,1.4
25850,9.5,2,49,265,13,4,2.142857143,1,0.2,0.25,0.33,1.67,1.5,1.4
25851,9.6,1,49,265,13,4,2.142857143,2,0.2,0.25,0.33,1,1.75,1.6
25852,10.1,0,189,265,13,4,0.428571429,1,0.2,0.25,0.33,1.33,1,1.6
25853,10.2,1,189,265,13,4,0.428571429,0,0.2,0.25,0,1,1,0.8
25854,10.3,0,189,73,13,4,1.727272727,1,0.2,0,0,0.67,1,1
25855,10.4,2,189,73,13,4,1.727272727,0,0,0,0,0.33,0.5,0.8
25856,10.5,4,189,73,13,4,1.727272727,2,0,0,0,1,0.75,0.8
25857,10.6,6,189,73,13,4,1.727272727,4,0,0,0,2,1.75,1.4
25858,11.1,2,49,265,13,4,2.142857143,6,0,0,0,4,3,2.6
25859,11.2,1,49,265,13,4,2.142857143,2,0,0,0,4,3.5,2.8
25860,11.3,0,49,73,13,4,1,1,0,0,0,3,3.25,3
25861,11.4,1,49,24,13,4,1,0,0,0,0,1,2.25,2.6
25862,11.5,4,49,265,13,4,2.142857143,1,0,0,0,0.67,1,2
25863,11.6,4,49,265,13,4,2.142857143,4,0,0,0,1.67,1.5,1.6
25864,12.1,2,189,24,13,4,1.333333333,4,0,0,0,3,2.25,2
25865,12.2,1,189,24,13,4,1.333333333,2,0,0,0,3.33,2.75,2.2
25866,12.3,1,189,265,13,4,0.428571429,1,0,0,0,2.33,2.75,2.4
25867,12.4,4,189,24,13,4,1.333333333,1,0,0,0,1.33,2,2.4
25868,12.5,1,189,24,13,4,1.333333333,4,0,0,0,2,2,2.4
25869,12.6,0,189,265,13,4,0.428571429,1,0,0,0,2,1.75,1.8
25870,13.1,0,9,24,13,4,1.375,0,0,0,0,1.67,1.5,1.4
25871,13.2,4,9,24,13,4,1.375,0,0,0,0,0.33,1.25,1.2
25872,13.3,1,9,24,13,4,1.375,4,0,0,0,1.33,1.25,1.8
25873,13.4,6,9,181,13,4,1.4,1,0,0,0,1.67,1.25,1.2
25874,13.5,0,9,181,13,4,1.4,6,0,0,0,3.67,2.75,2.2
25875,13.6,1,9,181,13,4,1.4,0,0,0,0,2.33,2.75,2.2
25876,13.7,1,9,181,13,4,1.4,1,0.2,0.25,0.33,2.33,2,2.4
25877,14.1,2,256,181,13,4,1.625,1,0.2,0.25,0.33,0.67,2,1.8
25878,14.2,1,256,181,13,4,1.625,2,0.2,0.25,0.33,1.33,1,2
25879,14.3,2,256,24,13,4,2.142857143,1,0.2,0.25,0,1.33,1.25,1
25880,14.4,6,256,24,13,4,2.142857143,2,0.2,0,0,1.67,1.5,1.4
25881,14.5,0,256,24,13,4,2.142857143,6,0,0,0,3,2.75,2.4
25882,14.6,1,256,24,13,4,2.142857143,0,0,0,0,2.67,2.25,2.2
25883,15.1,0,189,24,13,4,1.333333333,1,0,0,0,2.33,2.25,2
25884,15.2,0,189,24,13,4,1.333333333,0,0,0,0,0.33,1.75,1.8
25885,15.3,6,189,146,13,4,2,0,0,0,0,0.33,0.25,1.4
25886,15.4,1,189,146,13,4,2,6,0,0,0,2,1.75,1.4
25887,15.5,1,189,181,13,4,1.8,1,0.2,0.25,0.33,2.33,1.75,1.6
25888,15.6,2,189,146,13,4,2,1,0.2,0.25,0.33,2.67,2,1.6
25889,15.7,4,189,181,13,4,1.8,2,0.4,0.5,0.67,1.33,2.5,2
25890,16.1,2,133,146,13,4,1.333333333,4,0.4,0.5,0.33,2.33,2,2.8
25891,16.2,2,133,146,13,4,1.333333333,2,0.4,0.25,0.33,2.67,2.25,2
25892,16.3,1,133,146,13,4,1.333333333,2,0.2,0.25,0,2.67,2.5,2.2
25893,16.4,2,133,181,13,4,1.5,1,0.4,0.25,0.33,1.67,2.25,2.2
25894,16.5,5,133,181,13,4,1.5,2,0.2,0.25,0.33,1.67,1.75,2.2
25895,16.6,0,133,181,13,4,1.5,5,0.4,0.5,0.67,2.67,2.5,2.4
25896,16.7,0,133,181,13,4,1.5,0,0.4,0.5,0.33,2.33,2,2
25897,17.1,6,49,146,13,4,3.25,0,0.4,0.25,0.33,1.67,1.75,1.6
25898,17.2,6,49,146,13,4,3.25,6,0.2,0.25,0,2,2.75,2.6
25899,17.3,1,49,146,13,4,3.25,6,0.2,0,0,4,3,3.4
25900,17.4,1,49,70,13,4,0.5,1,0,0,0,4.33,3.25,2.6
25901,17.5,0,49,146,13,4,3.25,1,0,0,0,2.67,3.5,2.8
25902,17.6,1,49,103,13,4,0,0,0,0,0,0.67,2,2.8
25903,17.7,0,49,103,13,4,0,1,0.2,0.25,0.33,0.67,0.75,1.8
25904,18.1,0,133,70,13,4,0.75,0,0.2,0.25,0.33,0.33,0.5,0.6
25905,18.2,1,133,70,13,4,0.75,0,0.2,0.25,0.33,0.33,0.25,0.4
25906,18.3,2,133,70,13,4,0.75,1,0.4,0.5,0.33,0.33,0.5,0.4
25907,18.4,1,133,70,13,4,0.75,2,0.4,0.25,0.33,1,0.75,0.8
25908,18.5,0,133,90,13,4,0,1,0.2,0.25,0.33,1.33,1,0.8
25909,18.6,0,133,16,13,4,1,0,0.2,0.25,0,1,1,0.8
25910,18.7,2,133,16,13,4,1,0,0.2,0,0,0.33,0.75,0.8
25911,19.1,0,49,70,13,4,0.5,2,0,0,0,0.67,0.75,1
25912,19.2,0,49,70,13,4,0.5,0,0,0,0,0.67,0.5,0.6
25913,19.3,2,49,70,13,4,0.5,0,0,0,0,0.67,0.5,0.4
25914,19.4,0,49,70,13,4,0.5,2,0,0,0,0.67,1,0.8
25915,19.5,0,49,70,13,4,0.5,0,0,0,0,0.67,0.5,0.8
25916,0.1,2,77,199,10,5,0.882352941,0,0,0,0,0.67,0.5,0.4
25917,0.2,1,77,199,10,5,0.882352941,2,0,0,0,0.67,1,0.8
25918,0.3,0,77,35,10,5,0.6,1,0,0,0,1,0.75,1
25919,0.4,0,77,35,10,5,0.6,0,0,0,0,1,0.75,0.6
25920,0.5,0,77,35,10,5,0.6,0,0,0,0,0.33,0.75,0.6
25921,0.6,4,77,35,10,5,0.6,0,0,0,0,0,0.25,0.6
25922,1.1,0,157,199,10,5,1.25,4,0,0,0,1.33,1,1
25923,1.2,1,157,199,10,5,1.25,0,0,0,0,1.33,1,0.8
25924,1.3,1,157,35,10,5,1,1,0,0,0,1.67,1.25,1
25925,1.4,0,157,199,10,5,1.25,1,0,0,0,0.67,1.5,1.2
25926,1.5,2,157,199,10,5,1.25,0,0,0,0,0.67,0.5,1.2
25927,1.6,1,157,199,10,5,1.25,2,0,0,0,1,1,0.8
25928,2.1,0,77,199,10,5,0.882352941,1,0,0,0,1,1,1
25929,2.2,1,77,199,10,5,0.882352941,0,0,0,0,1,0.75,0.8
25930,2.3,0,77,35,10,5,0.6,1,0,0,0,0.67,1,0.8
25931,2.4,0,77,35,10,5,0.6,0,0,0,0,0.33,0.5,0.8
25932,2.5,0,77,35,10,5,0.6,0,0,0,0,0.33,0.25,0.4
25933,2.6,0,77,35,10,5,0.6,0,0,0,0,0,0.25,0.2
25934,3.1,1,180,199,10,5,3.666666667,0,0,0,0,0,0,0.2
25935,3.2,0,180,35,10,5,1.181818182,1,0,0,0,0.33,0.25,0.2
25936,3.3,0,180,35,10,5,1.181818182,0,0,0,0,0.33,0.25,0.2
25937,3.4,1,180,35,10,5,1.181818182,0,0,0,0,0.33,0.25,0.2
25938,3.5,4,180,199,10,5,3.666666667,1,0,0,0,0.33,0.5,0.4
25939,3.6,6,180,199,10,5,3.666666667,4,0,0,0,1.67,1.25,1.2
25940,4.1,1,10,35,10,5,0.8,6,0,0,0,3.67,2.75,2.2
25941,4.2,0,10,199,10,5,1.272727273,1,0,0,0,3.67,3,2.4
25942,4.3,2,10,199,10,5,1.272727273,0,0,0,0,2.33,2.75,2.4
25943,4.4,4,10,199,10,5,1.272727273,2,0,0,0,1,2.25,2.6
25944,4.5,2,10,199,10,5,1.272727273,4,0,0,0,2,1.75,2.6
25945,4.6,1,10,199,10,5,1.272727273,2,0,0,0,2.67,2,1.8
25946,5.1,4,247,199,10,5,1.5,1,0,0,0,2.33,2.25,1.8
25947,5.2,1,247,199,10,5,1.5,4,0,0,0,2.33,2.75,2.6
25948,5.3,0,247,35,10,5,1.5,1,0,0,0,2,2,2.4
25949,5.4,1,247,35,10,5,1.5,0,0,0,0,1.67,1.5,1.6
25950,5.5,1,247,199,10,5,1.5,1,0,0,0,0.67,1.5,1.4
25951,5.6,0,247,35,10,5,1.5,1,0,0,0,0.67,0.75,1.4
25952,6.1,4,254,199,10,5,1.066666667,0,0,0,0,0.67,0.5,0.6
25953,6.2,1,254,199,10,5,1.066666667,4,0,0,0,1.67,1.5,1.2
25954,6.3,1,254,100,10,5,1,1,0,0,0,1.67,1.5,1.4
25955,6.4,0,254,199,10,5,1.066666667,1,0,0,0,2,1.5,1.4
25956,6.5,1,254,199,10,5,1.066666667,0,0,0,0,0.67,1.5,1.2
25957,6.6,1,254,100,10,5,1,1,0,0,0,0.67,0.75,1.4
25958,7.1,1,157,100,10,5,1,1,0,0,0,0.67,0.75,0.8
25959,7.2,1,157,199,10,5,1.25,1,0,0,0,1,0.75,0.8
25960,7.3,1,157,100,10,5,1,1,0,0,0,1,1,0.8
25961,7.4,1,157,199,10,5,1.25,1,0,0,0,1,1,1
25962,7.5,1,157,100,10,5,1,1,0,0,0,1,1,1
25963,7.6,4,157,199,10,5,1.25,1,0,0,0,1,1,1
25964,8.1,2,10,100,10,5,1.5,4,0,0,0,2,1.75,1.6
25965,8.2,2,10,100,10,5,1.5,2,0,0,0,2.33,2,1.8
25966,8.3,2,10,100,10,5,1.5,2,0,0,0,2.67,2.25,2
25967,8.4,1,10,100,10,5,1.5,2,0,0,0,2,2.5,2.2
25968,8.5,1,10,199,10,5,1.272727273,1,0,0,0,1.67,1.75,2.2
25969,8.6,1,10,100,10,5,1.5,1,0,0,0,1.33,1.5,1.6
25970,9.1,1,247,100,10,5,1.222222222,1,0,0,0,1,1.25,1.4
25971,9.2,0,247,199,10,5,1.5,1,0,0,0,1,1,1.2
25972,9.3,1,247,109,10,5,1.6,0,0,0,0,0.67,0.75,0.8
25973,9.4,1,247,100,10,5,1.222222222,1,0,0,0,0.67,0.75,0.8
25974,9.5,0,247,109,10,5,1.6,1,0,0,0,0.67,0.75,0.8
25975,9.6,1,247,109,10,5,1.6,0,0,0,0,0.67,0.5,0.6
25976,10.1,1,10,109,10,5,1.619047619,1,0.2,0.25,0.33,0.67,0.75,0.6
25977,10.2,0,10,100,10,5,1.5,1,0.2,0.25,0.33,0.67,0.75,0.8
25978,10.3,0,10,226,10,5,0,0,0.2,0.25,0.33,0.67,0.5,0.6
25979,10.4,0,10,226,10,5,0,0,0.2,0.25,0,0.33,0.5,0.4
25980,10.5,0,10,37,10,5,0.444444444,0,0.2,0,0,0,0.25,0.4
25981,10.6,0,10,37,10,5,0.444444444,0,0,0,0,0,0,0.2
25982,11.1,1,180,109,10,5,1.818181818,0,0,0,0,0,0,0
25983,11.2,1,180,109,10,5,1.818181818,1,0.2,0.25,0.33,0.33,0.25,0.2
25984,11.3,1,180,37,10,5,2.666666667,1,0.2,0.25,0.33,0.67,0.5,0.4
25985,11.4,1,180,109,10,5,1.818181818,1,0.2,0.25,0.33,1,0.75,0.6
25986,11.5,6,180,37,10,5,2.666666667,1,0.2,0.25,0,1,1,0.8
25987,11.6,1,180,37,10,5,2.666666667,6,0.2,0,0,2.67,2.25,2
25988,11.7,1,180,109,10,5,1.818181818,1,0,0,0,2.67,2.25,2
25989,12.1,2,254,109,10,5,0.857142857,1,0,0,0,2.67,2.25,2
25990,12.2,0,254,109,10,5,0.857142857,2,0,0,0,1.33,2.5,2.2
25991,12.3,1,254,109,10,5,0.857142857,0,0,0,0,1,1,2
25992,12.4,0,254,37,10,5,1.5,1,0,0,0,1,1,1
25993,12.5,6,254,37,10,5,1.5,0,0,0,0,0.33,0.75,0.8
25994,12.6,4,254,37,10,5,1.5,6,0,0,0,2.33,1.75,1.8
25995,13.1,6,10,109,10,5,1.619047619,4,0,0,0,3.33,2.75,2.2
25996,13.2,6,10,109,10,5,1.619047619,6,0,0,0,5.33,4,3.4
25997,13.3,1,10,109,10,5,1.619047619,6,0,0,0,5.33,5.5,4.4
25998,13.4,1,10,37,10,5,0.444444444,1,0,0,0,4.33,4.25,4.6
25999,13.5,0,10,109,10,5,1.619047619,1,0,0,0,2.67,3.5,3.6
26000,13.6,1,10,109,10,5,1.619047619,0,0,0,0,0.67,2,2.8
26001,14.1,6,247,109,10,5,1.6,1,0,0,0,0.67,0.75,1.8
26002,14.2,1,247,109,10,5,1.6,6,0,0,0,2.33,2,1.8
26003,14.3,0,247,37,10,5,1,1,0,0,0,2.67,2,1.8
26004,14.4,4,247,37,10,5,1,0,0,0,0,2.33,2,1.6
26005,14.5,0,247,37,10,5,1,4,0,0,0,1.67,2.75,2.4
26006,14.6,1,247,188,10,5,1,0,0,0,0,1.33,1.25,2.2
26007,15.1,1,77,188,10,5,1.625,1,0,0,0,1.67,1.25,1.2
26008,15.2,1,77,109,10,5,0.8,1,0,0,0,0.67,1.5,1.2
26009,15.3,0,77,188,10,5,1.625,1,0,0,0,1,0.75,1.4
26010,15.4,1,77,188,10,5,1.625,0,0,0,0,0.67,0.75,0.6
26011,15.5,0,77,109,10,5,0.8,1,0,0,0,0.67,0.75,0.8
26012,15.6,1,77,109,10,5,0.8,0,0,0,0,0.33,0.5,0.6
26013,16.1,6,180,109,10,5,1.818181818,1,0,0,0,0.67,0.5,0.6
26014,16.2,0,180,109,10,5,1.818181818,6,0,0,0,2.33,2,1.6
26015,16.3,4,180,109,10,5,1.818181818,0,0,0,0,2.33,1.75,1.6
26016,16.4,1,180,109,10,5,1.818181818,4,0,0,0,3.33,2.75,2.2
26017,16.5,1,180,188,10,5,2.181818182,1,0,0,0,1.67,2.75,2.4
26018,16.6,4,180,109,10,5,1.818181818,1,0,0,0,2,1.5,2.4
26019,17.1,1,77,188,10,5,1.625,4,0,0,0,2,2.5,2
26020,17.2,1,77,109,10,5,0.8,1,0,0,0,2,1.75,2.2
26021,17.3,4,77,188,10,5,1.625,1,0,0,0,2,1.75,1.6
26022,17.4,1,77,188,10,5,1.625,4,0,0,0,2,2.5,2.2
26023,17.5,1,77,109,10,5,0.8,1,0,0,0,2,1.75,2.2
26024,17.6,4,77,188,10,5,1.625,1,0,0,0,2,1.75,1.6
26025,18.1,1,180,109,10,5,1.818181818,4,0,0,0,2,2.5,2.2
26026,18.2,2,180,188,10,5,2.181818182,1,0,0,0,2,1.75,2.2
26027,18.3,0,180,188,10,5,2.181818182,2,0,0,0,2.33,2,1.8
